sample start (ns), sample end (ns), package-0 (J), core (J), dram (J), amdgpu-pci-0300#power1_average (W), integrated amdgpu-pci-0300#power1_average (J),
1704476819933484346, 1704476820033691390, 3.629812, 3.272513, 0.159545, 9.000000, 0.900000, 
1704476820033691390, 1704476820132873566, 4.123891, 3.733450, 0.158935, 10.000000, 1.000000, 
1704476820132873566, 1704476820233134482, 4.110280, 3.749075, 0.158569, 10.000000, 1.000000, 
1704476820233134482, 1704476820333326666, 3.932302, 3.588492, 0.152283, 24.000000, 2.400000, 
1704476820333326666, 1704476820433533162, 3.821829, 3.467825, 0.129211, 15.000000, 1.500000, 
1704476820433533162, 1704476820532657073, 3.575979, 3.244987, 0.126464, 11.000000, 1.100000, 
1704476820532657073, 1704476820632869027, 3.973135, 3.572867, 0.131714, 9.000000, 0.900000, 
1704476820632869027, 1704476820733055821, 3.197501, 2.848503, 0.127807, 8.000000, 0.800000, 
1704476820733055821, 1704476820833237187, 3.604727, 3.270195, 0.135681, 8.000000, 0.800000, 
1704476820833237187, 1704476820933426718, 3.821463, 3.462942, 0.132385, 8.000000, 0.800000, 
1704476820933426718, 1704476821033569816, 3.784414, 3.436576, 0.127258, 8.000000, 0.800000, 
1704476821033569816, 1704476821132715951, 3.540091, 3.196769, 0.123229, 8.000000, 0.800000, 
1704476821132715951, 1704476821232903216, 4.060659, 3.670584, 0.150391, 8.000000, 0.800000, 
1704476821232903216, 1704476821333108368, 4.319813, 3.965566, 0.174377, 8.000000, 0.800000, 
1704476821333108368, 1704476821433278669, 3.213676, 2.855095, 0.146301, 9.000000, 0.900000, 
1704476821433278669, 1704476821533489369, 3.916127, 3.564505, 0.160461, 9.000000, 0.900000, 
1704476821533489369, 1704476821633666749, 3.460990, 3.119499, 0.157287, 8.000000, 0.800000, 
1704476821633666749, 1704476821732881328, 4.386524, 3.995840, 0.164916, 8.000000, 0.800000, 
1704476821732881328, 1704476821833522891, 5.456102, 5.118212, 0.252929, 9.000000, 0.900000, 
1704476821833522891, 1704476821932925639, 4.922778, 4.494190, 0.261108, 11.000000, 1.100000, 
1704476821932925639, 1704476822033350395, 5.551621, 5.187181, 0.271911, 11.000000, 1.100000, 
1704476822033350395, 1704476822133558051, 4.588978, 4.209157, 0.214416, 11.000000, 1.100000, 
1704476822133558051, 1704476822233693138, 4.369923, 4.023671, 0.182800, 10.000000, 1.000000, 
1704476822233693138, 1704476822332929286, 3.937856, 3.555716, 0.130126, 9.000000, 0.900000, 
1704476822332929286, 1704476822433164749, 3.463553, 3.113945, 0.137451, 8.000000, 0.800000, 
1704476822433164749, 1704476822533344786, 3.892751, 3.544241, 0.140991, 8.000000, 0.800000, 
1704476822533344786, 1704476822633556256, 3.786063, 3.431144, 0.139770, 8.000000, 0.800000, 
1704476822633556256, 1704476822732692808, 5.216173, 4.862903, 0.188659, 8.000000, 0.800000, 
1704476822732692808, 1704476822832929541, 4.018178, 3.635977, 0.146912, 8.000000, 0.800000, 
1704476822832929541, 1704476822933124059, 3.917531, 3.566702, 0.138366, 8.000000, 0.800000, 
1704476822933124059, 1704476823033283735, 4.869129, 4.521839, 0.177246, 7.000000, 0.700000, 
1704476823033283735, 1704476823132897892, 6.247725, 5.842087, 0.239806, 59.000000, 5.900000, 
1704476823132897892, 1704476823233093573, 6.254745, 5.888413, 0.235351, 111.000000, 11.100000, 
1704476823233093573, 1704476823333539977, 6.253097, 5.897323, 0.250549, 136.000000, 13.600000, 
1704476823333539977, 1704476823433519874, 6.493391, 6.111130, 0.238525, 124.000000, 12.400000, 
1704476823433519874, 1704476823533237679, 6.411056, 6.027023, 0.236693, 113.000000, 11.300000, 
1704476823533237679, 1704476823633518089, 6.559126, 6.183334, 0.236877, 121.000000, 12.100000, 
1704476823633518089, 1704476823733154269, 6.441695, 6.059005, 0.255615, 120.000000, 12.000000, 
1704476823733154269, 1704476823833342540, 6.467635, 6.069992, 0.253905, 116.000000, 11.600000, 
1704476823833342540, 1704476823933087280, 6.469282, 6.057480, 0.272644, 117.000000, 11.700000, 
1704476823933087280, 1704476824033276271, 6.462752, 6.077010, 0.289733, 102.000000, 10.200000, 
1704476824033276271, 1704476824133591209, 6.511764, 6.137985, 0.270751, 99.000000, 9.900000, 
1704476824133591209, 1704476824233235176, 6.010482, 5.768540, 0.263000, 118.000000, 11.800000, 
1704476824233235176, 1704476824333767543, 5.981064, 5.445421, 0.266174, 148.000000, 14.800000, 
1704476824333767543, 1704476824433024048, 5.984787, 5.545518, 0.284789, 154.000000, 15.400000, 
1704476824433024048, 1704476824533687605, 6.152938, 5.781906, 0.321166, 167.000000, 16.700000, 
1704476824533687605, 1704476824633046898, 5.995835, 5.546434, 0.325805, 163.000000, 16.300000, 
1704476824633046898, 1704476824733211841, 6.063461, 5.647019, 0.340148, 166.000000, 16.600000, 
1704476824733211841, 1704476824833378271, 6.064071, 5.660752, 0.326171, 168.000000, 16.800000, 
1704476824833378271, 1704476824932761053, 5.778672, 5.384996, 0.307738, 159.000000, 15.900000, 
1704476824932761053, 1704476825033299791, 5.942489, 5.508104, 0.321533, 165.000000, 16.500000, 
1704476825033299791, 1704476825133117773, 5.956040, 5.519700, 0.337279, 168.000000, 16.800000, 
1704476825133117773, 1704476825234178180, 6.022751, 5.604112, 0.351684, 169.000000, 16.900000, 
1704476825234178180, 1704476825333130978, 5.711350, 5.280199, 0.340758, 172.000000, 17.200000, 
1704476825333130978, 1704476825433870569, 5.306077, 4.933398, 0.312438, 165.000000, 16.500000, 
1704476825433870569, 1704476825533067427, 5.612413, 5.145677, 0.324463, 171.000000, 17.100000, 
1704476825533067427, 1704476825633288867, 5.582932, 5.183215, 0.327574, 174.000000, 17.400000, 
1704476825633288867, 1704476825733503410, 5.241015, 4.836718, 0.295837, 176.000000, 17.600000, 
1704476825733503410, 1704476825832673267, 5.332139, 4.940112, 0.311095, 177.000000, 17.700000, 
1704476825832673267, 1704476825932872681, 4.683033, 4.286366, 0.230591, 169.000000, 16.900000, 
1704476825932872681, 1704476826033079729, 5.032091, 4.632801, 0.243224, 174.000000, 17.400000, 
1704476826033079729, 1704476826133291745, 4.669910, 4.296497, 0.220153, 177.000000, 17.700000, 
1704476826133291745, 1704476826233472389, 4.662769, 4.307668, 0.227173, 178.000000, 17.800000, 
1704476826233472389, 1704476826333693323, 4.599964, 4.229847, 0.215819, 178.000000, 17.800000, 
1704476826333693323, 1704476826432975075, 4.596119, 4.177541, 0.224914, 176.000000, 17.600000, 
1704476826432975075, 1704476826533157450, 4.623706, 4.256825, 0.219238, 176.000000, 17.600000, 
1704476826533157450, 1704476826633345687, 4.692920, 4.361561, 0.232727, 177.000000, 17.700000, 
1704476826633345687, 1704476826733062340, 4.534290, 4.106313, 0.214293, 178.000000, 17.800000, 
1704476826733062340, 1704476826833256063, 4.583302, 4.220143, 0.218140, 179.000000, 17.900000, 
1704476826833256063, 1704476826933459567, 4.585925, 4.212330, 0.216063, 180.000000, 18.000000, 
1704476826933459567, 1704476827032657975, 4.522877, 4.181813, 0.215332, 180.000000, 18.000000, 
1704476827032657975, 1704476827132865401, 4.660938, 4.260121, 0.217956, 179.000000, 17.900000, 
1704476827132865401, 1704476827233006397, 4.639697, 4.240102, 0.219665, 178.000000, 17.800000, 
1704476827233006397, 1704476827333154734, 4.602833, 4.231983, 0.216674, 178.000000, 17.800000, 
1704476827333154734, 1704476827433343056, 4.827014, 4.466053, 0.229309, 178.000000, 17.800000, 
1704476827433343056, 1704476827533522349, 4.876086, 4.490284, 0.230895, 177.000000, 17.700000, 
1704476827533522349, 1704476827633705814, 4.758349, 4.407460, 0.220947, 178.000000, 17.800000, 
1704476827633705814, 1704476827732916480, 4.563954, 4.183522, 0.211974, 177.000000, 17.700000, 
1704476827732916480, 1704476827833114931, 4.650989, 4.254139, 0.220703, 178.000000, 17.800000, 
1704476827833114931, 1704476827933308677, 4.601489, 4.221425, 0.219482, 175.000000, 17.500000, 
1704476827933308677, 1704476828033543249, 4.670948, 4.331959, 0.224181, 179.000000, 17.900000, 
1704476828033543249, 1704476828132726387, 4.592395, 4.190968, 0.213684, 178.000000, 17.800000, 
1704476828132726387, 1704476828233082316, 4.660633, 4.275197, 0.220580, 178.000000, 17.800000, 
1704476828233082316, 1704476828333303924, 4.570179, 4.195668, 0.213623, 178.000000, 17.800000, 
1704476828333303924, 1704476828433473308, 4.596240, 4.243947, 0.218505, 177.000000, 17.700000, 
1704476828433473308, 1704476828533651791, 4.690784, 4.304920, 0.218872, 177.000000, 17.700000, 
1704476828533651791, 1704476828633009452, 4.679249, 4.289662, 0.216735, 177.000000, 17.700000, 
1704476828633009452, 1704476828733261368, 4.586780, 4.218800, 0.214416, 178.000000, 17.800000, 
1704476828733261368, 1704476828833494853, 4.649890, 4.289601, 0.218383, 177.000000, 17.700000, 
1704476828833494853, 1704476828932651411, 4.576954, 4.196095, 0.212768, 178.000000, 17.800000, 
1704476828932651411, 1704476829032842043, 4.482654, 4.139150, 0.212036, 177.000000, 17.700000, 
1704476829032842043, 1704476829133027553, 5.060412, 4.661060, 0.245849, 178.000000, 17.800000, 
1704476829133027553, 1704476829233213725, 5.173754, 4.778247, 0.243407, 179.000000, 17.900000, 
1704476829233213725, 1704476829333426165, 4.759448, 4.377613, 0.229431, 179.000000, 17.900000, 
1704476829333426165, 1704476829432805539, 4.534596, 4.200612, 0.215575, 178.000000, 17.800000, 
1704476829432805539, 1704476829533017204, 4.661914, 4.259327, 0.215576, 179.000000, 17.900000, 
1704476829533017204, 1704476829633224082, 4.551502, 4.164052, 0.199584, 162.000000, 16.200000, 
1704476829633224082, 1704476829733410243, 3.874929, 3.530875, 0.131226, 66.000000, 6.600000, 
1704476829733410243, 1704476829833622962, 4.099538, 3.747976, 0.140014, 29.000000, 2.900000, 
1704476829833622962, 1704476829932751899, 4.288014, 3.952017, 0.166320, 33.000000, 3.300000, 
1704476829932751899, 1704476830033580851, 5.762375, 5.361436, 0.258667, 105.000000, 10.500000, 
1704476830033580851, 1704476830132799365, 5.732468, 5.340746, 0.291869, 146.000000, 14.600000, 
1704476830132799365, 1704476830233031395, 5.912278, 5.441026, 0.337890, 145.000000, 14.500000, 
1704476830233031395, 1704476830336089190, 6.144943, 5.709946, 0.366271, 147.000000, 14.700000, 
1704476830336089190, 1704476830433373243, 4.333363, 3.985341, 0.187011, 86.000000, 8.600000, 
1704476830433373243, 1704476830533535684, 4.583301, 4.188527, 0.242492, 132.000000, 13.200000, 
1704476830533535684, 1704476830632694239, 3.058647, 2.685968, 0.223815, 105.000000, 10.500000, 
1704476830632694239, 1704476830732888095, 3.073539, 2.709954, 0.217285, 141.000000, 14.100000, 
1704476830732888095, 1704476830832823564, 5.641282, 5.286668, 0.244873, 140.000000, 14.000000, 
1704476830832823564, 1704476830933035822, 5.857468, 5.476488, 0.224913, 129.000000, 12.900000, 
1704476830933035822, 1704476831033287364, 5.856369, 5.454270, 0.233215, 136.000000, 13.600000, 
1704476831033287364, 1704476831133531202, 5.954270, 5.580125, 0.232483, 134.000000, 13.400000, 
1704476831133531202, 1704476831233330505, 5.740036, 5.354051, 0.228026, 131.000000, 13.100000, 
1704476831233330505, 1704476831333587506, 6.001084, 5.630723, 0.229248, 140.000000, 14.000000, 
1704476831333587506, 1704476831432715774, 5.789536, 5.428941, 0.224914, 146.000000, 14.600000, 
1704476831432715774, 1704476831532936115, 5.729599, 5.363085, 0.228271, 150.000000, 15.000000, 
1704476831532936115, 1704476831633160814, 5.306749, 4.886340, 0.218383, 151.000000, 15.100000, 
1704476831633160814, 1704476831733394536, 5.344286, 4.979052, 0.225219, 147.000000, 14.700000, 
1704476831733394536, 1704476831833579164, 5.166369, 4.809009, 0.215576, 152.000000, 15.200000, 
1704476831833579164, 1704476831933631907, 5.278856, 4.890307, 0.222350, 150.000000, 15.000000, 
1704476831933631907, 1704476832032738662, 5.174181, 4.804553, 0.214904, 148.000000, 14.800000, 
1704476832032738662, 1704476832133093577, 5.305589, 4.957324, 0.227600, 147.000000, 14.700000, 
1704476832133093577, 1704476832234554149, 5.335131, 4.926196, 0.218627, 151.000000, 15.100000, 
1704476832234554149, 1704476832333550786, 5.245347, 4.864794, 0.222412, 147.000000, 14.700000, 
1704476832333550786, 1704476832432684698, 4.872363, 4.508900, 0.228820, 152.000000, 15.200000, 
1704476832432684698, 1704476832533118613, 4.681751, 4.283681, 0.218994, 106.000000, 10.600000, 
1704476832533118613, 1704476832633401831, 4.246877, 3.884633, 0.202025, 136.000000, 13.600000, 
1704476832633401831, 1704476832733643585, 4.421619, 4.053212, 0.217773, 143.000000, 14.300000, 
1704476832733643585, 1704476832832826438, 4.271412, 3.903494, 0.207519, 147.000000, 14.700000, 
1704476832832826438, 1704476832933018100, 4.426686, 4.069020, 0.217346, 148.000000, 14.800000, 
1704476832933018100, 1704476833033230582, 4.316090, 3.894155, 0.210815, 151.000000, 15.100000, 
1704476833033230582, 1704476833133411322, 4.360646, 3.997976, 0.215270, 149.000000, 14.900000, 
1704476833133411322, 1704476833233642092, 4.270374, 3.903249, 0.205871, 151.000000, 15.100000, 
1704476833233642092, 1704476833332862574, 4.414967, 4.057790, 0.218933, 150.000000, 15.000000, 
1704476833332862574, 1704476833433076367, 4.287037, 3.909902, 0.210632, 149.000000, 14.900000, 
1704476833433076367, 1704476833533293999, 4.434437, 4.031362, 0.219726, 146.000000, 14.600000, 
1704476833533293999, 1704476833633498030, 4.285939, 3.917226, 0.210204, 149.000000, 14.900000, 
1704476833633498030, 1704476833733685602, 4.403553, 4.043203, 0.215271, 146.000000, 14.600000, 
1704476833733685602, 1704476833832866234, 4.330739, 3.954824, 0.204711, 151.000000, 15.100000, 
1704476833832866234, 1704476833933066019, 4.476551, 4.129078, 0.218811, 152.000000, 15.200000, 
1704476833933066019, 1704476834033270708, 4.297962, 3.880423, 0.208007, 156.000000, 15.600000, 
1704476834033270708, 1704476834133500131, 4.569447, 4.200550, 0.224059, 156.000000, 15.600000, 
1704476834133500131, 1704476834233684580, 4.406360, 4.036428, 0.210876, 156.000000, 15.600000, 
1704476834233684580, 1704476834332855962, 4.442982, 4.092641, 0.216247, 157.000000, 15.700000, 
1704476834332855962, 1704476834433022427, 4.329640, 3.944021, 0.210571, 159.000000, 15.900000, 
1704476834433022427, 1704476834533187936, 4.567981, 4.213429, 0.222412, 159.000000, 15.900000, 
1704476834533187936, 1704476834633389957, 4.507801, 4.085927, 0.213256, 160.000000, 16.000000, 
1704476834633389957, 1704476834733578748, 4.460133, 4.098866, 0.222900, 159.000000, 15.900000, 
1704476834733578748, 1704476834832712015, 4.397938, 4.015005, 0.211852, 161.000000, 16.100000, 
1704476834832712015, 1704476834932928377, 4.743030, 4.390125, 0.228027, 143.000000, 14.300000, 
1704476834932928377, 1704476835033150589, 4.568042, 4.173817, 0.221435, 159.000000, 15.900000, 
1704476835033150589, 1704476835133339622, 4.625904, 4.237172, 0.224731, 162.000000, 16.200000, 
1704476835133339622, 1704476835233544506, 4.362843, 3.987844, 0.209960, 163.000000, 16.300000, 
1704476835233544506, 1704476835332666254, 4.508838, 4.151418, 0.222045, 165.000000, 16.500000, 
1704476835332666254, 1704476835432814401, 4.426503, 4.042714, 0.215820, 167.000000, 16.700000, 
1704476835432814401, 1704476835533137017, 4.560901, 4.218678, 0.223755, 167.000000, 16.700000, 
1704476835533137017, 1704476835633305494, 4.506458, 4.079030, 0.214843, 165.000000, 16.500000, 
1704476835633305494, 1704476835732805402, 4.415028, 4.078420, 0.216552, 166.000000, 16.600000, 
1704476835732805402, 1704476835832956444, 4.613941, 4.220265, 0.219299, 167.000000, 16.700000, 
1704476835832956444, 1704476835933173768, 4.588611, 4.249257, 0.223937, 165.000000, 16.500000, 
1704476835933173768, 1704476836033373633, 4.522389, 4.095814, 0.214477, 160.000000, 16.000000, 
1704476836033373633, 1704476836133573758, 4.474170, 4.111074, 0.219970, 156.000000, 15.600000, 
1704476836133573758, 1704476836232743935, 4.403737, 4.029714, 0.210693, 157.000000, 15.700000, 
1704476836232743935, 1704476836333448519, 4.454334, 4.079213, 0.215881, 155.000000, 15.500000, 
1704476836333448519, 1704476836433673677, 4.436695, 4.058278, 0.212035, 156.000000, 15.600000, 
1704476836433673677, 1704476836532951576, 4.460926, 4.119313, 0.216125, 156.000000, 15.600000, 
1704476836532951576, 1704476836633166219, 4.539417, 4.144948, 0.212524, 155.000000, 15.500000, 
1704476836633166219, 1704476836733399413, 4.492237, 4.104238, 0.220581, 156.000000, 15.600000, 
1704476836733399413, 1704476836832741121, 4.339833, 3.972096, 0.210204, 157.000000, 15.700000, 
1704476836832741121, 1704476836933053488, 4.402149, 4.062795, 0.218322, 156.000000, 15.600000, 
1704476836933053488, 1704476837033238761, 4.439747, 4.051748, 0.212097, 157.000000, 15.700000, 
1704476837033238761, 1704476837134576084, 4.503040, 4.112416, 0.222839, 157.000000, 15.700000, 
1704476837134576084, 1704476837232758383, 4.344655, 3.965871, 0.207763, 156.000000, 15.600000, 
1704476837232758383, 1704476837332964817, 4.556324, 4.217763, 0.221069, 162.000000, 16.200000, 
1704476837332964817, 1704476837433148118, 4.568225, 4.164296, 0.223388, 163.000000, 16.300000, 
1704476837433148118, 1704476837533374854, 4.558460, 4.166676, 0.216735, 166.000000, 16.600000, 
1704476837533374854, 1704476837633568521, 4.537708, 4.168629, 0.212707, 166.000000, 16.600000, 
1704476837633568521, 1704476837732693864, 4.387684, 4.030080, 0.211853, 169.000000, 16.900000, 
1704476837732693864, 1704476837832899513, 4.562306, 4.182546, 0.216613, 167.000000, 16.700000, 
1704476837832899513, 1704476837933643790, 4.575488, 4.197499, 0.218322, 169.000000, 16.900000, 
1704476837933643790, 1704476838032866460, 4.481007, 4.115590, 0.215942, 172.000000, 17.200000, 
1704476838032866460, 1704476838133582446, 4.641651, 4.252736, 0.225585, 174.000000, 17.400000, 
1704476838133582446, 1704476838232733095, 4.556324, 4.177052, 0.217834, 174.000000, 17.400000, 
1704476838232733095, 1704476838333223247, 4.263538, 3.930044, 0.208740, 172.000000, 17.200000, 
1704476838333223247, 1704476838433420170, 4.597950, 4.172535, 0.220031, 174.000000, 17.400000, 
1704476838433420170, 1704476838532681105, 4.460133, 4.109182, 0.213500, 175.000000, 17.500000, 
1704476838532681105, 1704476838632893336, 4.647021, 4.266163, 0.217712, 175.000000, 17.500000, 
1704476838632893336, 1704476838733095219, 4.264150, 3.921377, 0.205200, 171.000000, 17.100000, 
1704476838733095219, 1704476838833282994, 4.540515, 4.157460, 0.217651, 174.000000, 17.400000, 
1704476838833282994, 1704476838933585591, 4.774402, 4.370716, 0.230468, 171.000000, 17.100000, 
